Nome: JOAO PESSOA
Codigo Estacao: 82798
Latitude: -7.09527777
Longitude: -34.8486111
Altitude: 9.67
Situacao: Operante
Data Inicial: 2001-01-01
Data Final: 2021-03-21
Periodicidade da Medicao: Diaria

Data Medicao;INSOLACAO TOTAL, DIARIO(h);PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(°C);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);TEMPERATURA MINIMA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);VENTO, VELOCIDADE MEDIA DIARIA(m/s);
2011-12-27;5.2;0;30.7;28;26.3;69.75;2.066667;
2011-12-28;10;0;31.2;28.3;25.3;69.5;2.633333;
2011-12-29;9.6;0;31.4;28.5;26.5;73;2.566667;
2011-12-30;9.6;0;31.2;28.46;26.9;74;2.466667;
2011-12-31;8.7;0;31;28.42;26.9;71;2.5;
2012-01-01;7;1;30.6;27.78;25.3;79;1.933333;
2012-01-02;10.1;6.8;31;28.18;25.9;70.5;2.066667;
2012-01-03;9.6;0;31.3;28.42;26.6;71;2.2;
2012-01-04;9.2;0;31.2;28.38;26.7;69;2.2;
2012-01-05;9.9;0;31.2;28.22;26.3;72.5;1.833333;
2012-01-06;9.8;0;31.1;28.16;26.1;73;2.466667;
2012-01-07;8.8;0;31.4;28.42;26.7;71.25;2;
2012-01-08;7.2;4.6;31.2;26.66;24.9;86.75;2.7;
2012-01-09;10.1;9.6;31.4;28.14;24.7;73.75;2.966667;
2012-01-10;9;0;31.1;27.84;26.5;74.25;2.5;
2012-01-11;5.3;4.7;29.5;26.28;24.3;86.25;3.266667;
2012-01-12;8.5;6;31;27.82;24.5;77.5;2.466667;
2012-01-13;9.7;1;31.4;28.54;26.7;73.75;2.6;
2012-01-14;8.9;0;30.8;28.26;26.5;73.5;3.2;
2012-01-15;8.5;0;31.4;28.54;26.9;72.25;2.9;
2012-01-16;6.2;0;30.6;27.34;23.9;70.25;2.566667;
2012-01-17;4.3;0;30.8;27.62;23.5;69.75;2.3;
2012-01-18;.8;0;30.2;28.02;26.7;72.25;2.2;
2012-01-19;.9;11.6;27.6;25.34;23.3;88.75;1.066667;
2012-01-20;6;20.6;30.6;27.26;23.1;74.5;2.1;
2012-01-21;3.6;0;30.6;26.7;24.1;84.75;1.733333;
2012-01-22;.3;3.2;27.8;24.3;22.9;91.75;1.633333;
2012-01-23;.1;16.4;28.4;24.86;22.9;94.25;1.933333;
2012-01-24;5.7;118.2;29.7;26.32;22.9;79.5;2.033333;
2012-01-25;10.2;.2;30.7;27.8;25.1;72.5;2.566667;
2012-01-26;9.7;0;31.2;27.94;25.9;73.5;2.8;
2012-01-27;6.2;0;30.5;27.72;26.1;68.75;1.8;
2012-01-28;10.2;.3;31;27.9;25.5;66.75;2.733333;
2012-01-29;8;0;30.6;27.74;25.1;73.25;2.633333;
2012-01-30;8.7;2.2;30.8;28.06;26.3;73.5;1.966667;
2012-01-31;9.3;0;30.8;28.06;26.3;71.25;2.766667;
2012-02-01;10;0;31;28.42;26.5;65.75;2.566667;
2012-02-02;7.8;0;31;28.04;26.2;70.75;3.633333;
2012-02-03;7.1;0;30.8;28.02;25.9;71.75;3.1;
2012-02-04;8.8;2.8;31.2;28.14;25.9;69.25;3.3;
2012-02-05;8.8;.1;31;27.98;24.9;70.75;2.8;
2012-02-06;6.2;0;31.4;27.62;25.9;77.25;2.2;
2012-02-07;9.4;3;30.8;27.58;24.3;71.25;3.633333;
2012-02-08;9.7;0;30.8;27.62;24.1;71.25;2.2;
2012-02-09;8.5;0;30.8;28.18;25.7;74.5;2.033333;
2012-02-10;8;0;31.4;28.42;26.5;73;2.533333;
2012-02-11;8.6;0;31.2;28.26;26.7;71.5;2.866667;
2012-02-12;3;0;30.4;28.02;26.3;73.75;2.2;
2012-02-13;0;0;29.4;27.58;25.5;75;3.733333;
2012-02-14;5;.4;31.4;27.74;24.9;73.75;2.3;
2012-02-15;5.4;6.2;30.7;27;23.7;76.25;2.466667;
2012-02-16;2.9;5;30;26.78;23.3;80.5;2.4;
2012-02-17;4.7;14;30.3;26.16;23.7;87.25;1.766667;
2012-02-18;4.4;54.8;30;26.08;23.4;88;2.2;
2012-02-19;6.6;22.2;30.6;27.5;24.1;78.25;2.233333;
2012-02-20;9;.4;30.8;28.14;26.3;75.25;2.733333;
2012-02-21;8.2;0;31.3;27.32;24.7;84.25;3.033333;
2012-02-22;8.6;19.6;30.9;27.36;23.7;74.5;3.8;
2012-02-23;10.1;0;30.9;27.4;23.9;71.25;3.5;
2012-02-24;9.7;0;30.6;27.58;23.7;73;3.066667;
2012-02-25;9.7;0;30.6;27.78;25.9;71.25;3.033333;
2012-02-26;4.9;0;31;27.22;22.9;78.75;2.9;
2012-02-27;9.5;7.2;31.2;27.94;24.3;75.5;2.733333;
2012-02-28;10.1;5;30.9;27.84;24.3;72.75;3.633333;
2012-02-29;9.5;.6;31;27.86;25.1;69.25;3.933333;
2012-03-01;10;0;31.5;27.7;23.4;69.5;4.366667;
2012-03-02;7.5;.8;30.6;26.98;23.9;76;4.966667;
2012-03-03;10.2;0;31.5;27.56;23.1;70.25;2.766667;
2012-03-04;9.9;0;31.7;28.16;24.1;73.5;2.8;
2012-03-05;10.4;.2;31;27.98;23.7;74.25;2.166667;
2012-03-06;9.4;0;31;27.94;23.5;73.25;2.3;
2012-03-07;9.7;0;32;28.9;26.9;73;3.42888;
2012-03-08;9.9;0;32.3;28.8;26.5;72.25;3.833333;
2012-03-09;3.5;.3;31.2;28.34;26.3;73.5;2.3;
2012-03-10;.3;14.4;29.2;25.98;22.9;83;2.766667;
2012-03-11;3.1;36.2;30.3;null;null;79;2.166667;
2012-03-12;3.1;.5;30.2;26.94;24.9;84.25;2.8;
2012-03-13;10.3;7.4;30.8;27.9;25.1;71.5;2.566667;
2012-03-14;6.5;0;31.2;27.54;23.9;77;2.2;
2012-03-15;10.2;.1;31.4;28.66;26.7;75;2.866667;
2012-03-16;9.7;0;31.2;28.46;26.5;67.25;3.366667;
2012-03-17;9.1;0;31;27.82;23.1;71.5;2.2;
2012-03-18;8.8;3;30.8;27.94;24.5;77.5;2.4;
2012-03-19;9.6;0;31;28.46;26.5;72.25;2.666667;
2012-03-20;9.3;0;31.4;28.14;25.1;72.75;2.966667;
2012-03-21;5.3;0;31.2;27.78;24.7;75;2.133333;
2012-03-22;4.9;0;31.6;28.66;26.3;71.25;2.633333;
2012-03-23;10;0;32.2;28.34;24.7;69;3.366667;
2012-03-24;5;3;31.6;28.5;25.5;77.25;2.466667;
2012-03-25;6.3;0;31.8;28.74;27.1;74.25;2.533333;
2012-03-26;9.5;0;31.6;28.22;24.9;68.5;3.233333;
2012-03-27;8.5;1.4;31;27.86;24.1;70.25;2.566667;
2012-03-28;8.8;1.7;31;27.66;23.3;73.25;2.5;
2012-03-29;8.1;0;31.8;28.7;25.9;75.25;2.333333;
2012-03-30;10;2;31.8;28.58;25.7;69.25;2.9;
2012-03-31;9.4;0;32;28.78;26.5;71.25;3.066667;
2012-04-01;8.9;0;30.8;28.06;24.7;72.25;3.566667;
2012-04-02;4.3;16.4;30.1;26.4;23.7;86;1.733333;
2012-04-03;7.9;2.4;31.4;27.98;24.9;83.25;2.033333;
2012-04-04;8.3;8.9;31;27.9;24.3;75;2.633333;
2012-04-05;4.3;1.8;30.8;27.26;24.3;80.75;2.633333;
2012-04-06;2.3;6.3;30.4;27.24;24;82.5;2.133333;
2012-04-07;9.5;8;30.8;27.94;24.1;75;2.866667;
2012-04-08;8.7;.2;31;28.3;25.7;70.25;2.866667;
2012-04-09;8.7;.5;31.5;27.92;24.5;71.75;2.866667;
2012-04-10;7;.6;31.2;27.66;24.7;75.5;2.733333;
2012-04-11;4.6;0;31.1;27.48;23.3;70;2.5;
2012-04-12;10;0;31;27.42;22.9;69.75;3.066667;
2012-04-13;9.3;0;31.4;27.82;23.5;71;3.633333;
2012-04-14;7;0;31.4;28.14;24.3;73.5;3.1;
2012-04-15;5.1;0;31.8;28.22;24.3;75.75;2.4;
2012-04-16;10.1;0;31;28.18;24.9;71.5;2.4;
2012-04-17;10.4;0;32;28.46;24.5;72.25;3;
2012-04-18;9;0;30.8;27.86;24.3;74.25;2.333333;
2012-04-19;10.3;0;31.4;27.86;23.7;71.75;2.966667;
2012-04-20;7;.2;31.2;27.86;24.3;73.5;2.066667;
2012-04-21;9.2;0;31.2;27.98;23.5;71.25;2.866667;
2012-04-22;10.5;0;32;28.5;24.9;74.25;3.3;
2012-04-23;10.4;0;31.7;29;27.1;72;2.8;
2012-04-24;9.6;0;31.8;28.3;24.5;70.5;2.266667;
2012-04-25;3.7;0;30.8;27.62;24.5;79;3.533333;
2012-04-26;10.5;1.7;31.8;28.3;26.3;68.75;2.5;
2012-04-27;10.4;0;32;27.46;22.3;59.5;3.333333;
2012-04-28;9.4;0;31.2;27.34;20.5;70.5;2.6;
2012-04-29;10;0;31.6;28.5;26.3;65.75;2.833333;
2012-04-30;9.1;0;31.6;27.82;23.1;71.5;3.133333;
2012-05-01;10.5;0;31.4;28.66;26.7;69;3.4;
2012-05-02;9.3;0;31.5;28.32;24.7;69.75;2.966667;
2012-05-03;8.3;0;31.6;28.54;26.5;67.5;3.233333;
2012-05-04;8.7;0;31.5;28.28;26.1;68;3.2;
2012-05-05;4.8;8;30.2;26.58;23.7;79.5;3.833333;
2012-05-06;2.5;5;29;25.58;23.5;82.25;2.933333;
2012-05-07;.5;11.2;28.8;26.3;23.1;81;2.166667;
2012-05-08;8.9;4.4;30.3;26.1;22.4;73.5;3.433333;
2012-05-09;9.2;0;31;27.22;22.1;71.25;3.966667;
2012-05-10;8.1;0;30;27.02;23.5;72;2.933333;
2012-05-11;9.7;0;31.2;27.5;23.3;76;3.066667;
2012-05-12;5.6;5.2;30.2;26.74;23.5;81.75;2.133333;
2012-05-13;9.1;0;30.6;27.46;23.1;75.5;2;
2012-05-14;8.9;0;31;28.22;26.5;72.25;2.466667;
2012-05-15;9.3;0;30.6;28.14;26.1;72;1.733333;
2012-05-16;9.3;0;30.8;27.46;23.1;74;2.2;
2012-05-17;9.8;0;30.8;27.54;23.5;73.5;2.233333;
2012-05-18;8.5;0;30.8;27.7;23.5;72.75;2.566667;
2012-05-19;.1;.3;29;25.42;23.3;93.25;1.733333;
2012-05-20;8.6;13.8;30.4;26.88;23.6;73.75;2.466667;
2012-05-21;8.9;0;31;27.06;22.9;74.75;3.133333;
2012-05-22;5.9;1;30.4;26.14;23.1;89;3.466667;
2012-05-23;0;67.8;26.5;24.6;23.3;94.75;1.933333;
2012-05-24;3;14.2;29.8;25.54;22.3;89.5;1.8;
2012-05-25;6.6;17.2;29.6;26.42;23.5;84;1.866667;
2012-05-26;7.7;24.8;30.2;26.74;23.1;78.75;2.6;
2012-05-27;.4;18.8;29.3;26.08;23.3;84.25;1.833333;
2012-05-28;8.9;3.3;30.4;27.28;23.2;73;2.9;
2012-05-29;8;5.8;30.6;26.64;24.4;85.25;2.566667;
2012-05-30;6.1;11.2;30.1;27.32;24.3;77.5;2.166667;
2012-05-31;8.4;4.5;30.2;27.18;23.3;73;2.833333;
2012-06-01;9.3;0;30.6;27.06;24.1;79;3.133333;
2012-06-02;8.9;4.8;30.2;27.26;24.1;72.75;2.9;
2012-06-03;5.8;1.2;29.6;26.06;22.7;86.75;1.566667;
2012-06-04;9;4.4;30.2;27.34;24.3;76.25;1.933333;
2012-06-05;8.5;3.6;30.2;26.86;23.5;75.75;2.633333;
2012-06-06;0;0;28;24.62;22.5;89;2.833333;
2012-06-07;.5;131;29;26.34;22.9;78.25;2.966667;
2012-06-08;4.5;2.7;30;26.98;24.1;77;2.766667;
2012-06-09;6.8;0;30;27.26;25.3;76.25;2.733333;
2012-06-10;9.1;0;30.4;26.38;21.7;69;3.333333;
2012-06-11;4.7;8.8;28.2;24.82;22.7;90;2.2;
2012-06-12;9.1;1.6;30.4;26.9;23.1;76.5;2.733333;
2012-06-13;8.6;0;30;25.58;21.9;83.75;3.5;
2012-06-14;1.3;13.6;28.6;24.54;22.7;80.5;3.566667;
2012-06-15;8;.1;30;25.22;20.9;83;2.333333;
2012-06-16;7;1.4;29.8;25.54;21.7;76.25;2.566667;
2012-06-17;4.6;.2;28.9;24.8;21.3;86.25;1.9;
2012-06-18;6.5;.4;29.4;25.9;22.7;88.75;2.633333;
2012-06-19;0;51.6;25.9;23.04;21.7;98;1.533333;
2012-06-20;8.3;111.4;30.1;25.68;21.7;83.5;2.233333;
2012-06-21;7.6;1;29.6;26.62;24.1;84.5;2.366667;
2012-06-22;4.1;3.2;29.8;26.2;24.4;82.25;2.066667;
2012-06-23;8.9;.1;30;26.26;21.9;76;2.466667;
2012-06-24;9.3;0;30;25.58;21.3;78.5;3.133333;
2012-06-25;2.6;23.6;28.4;24.34;22.9;84.75;1.766667;
2012-06-26;4.9;12.6;29;24.3;21.3;80;2.466667;
2012-06-27;5.5;.4;28.8;24.42;20.7;88.5;2.533333;
2012-06-28;3.6;151.6;29;25.1;22.5;89.5;2.366667;
2012-06-29;7.9;8.8;29.3;24.72;21.9;77.75;3.266667;
2012-06-30;null;0;29.4;25.1;20.7;76;2.566667;
2012-07-01;5.1;.1;29.2;24.54;20.7;87;2.366667;
2012-07-02;.4;67.4;27.8;24.12;21.6;90.25;1.4;
2012-07-03;4.4;35.4;29.4;25.02;21.9;74.5;3.166667;
2012-07-04;4.7;6.4;28.8;25.34;20.7;71.25;3.033333;
2012-07-05;2.2;1.5;28.6;25.26;20.9;76.75;2.266667;
2012-07-06;8;.2;29.6;26.34;22.1;70.75;3.7;
2012-07-07;5.6;.6;29.4;26.34;23.7;74.5;2.566667;
2012-07-08;3.2;0;28.7;25.32;22.1;83.75;1.766667;
2012-07-09;9.3;2.4;29.6;26.34;23.3;75;3.133333;
2012-07-10;3.5;4.6;29.2;24.9;22.3;80;2;
2012-07-11;8.9;3.3;29.2;26.1;22.1;75;2.766667;
2012-07-12;4;0;29.8;25.18;22.1;86;2.333333;
2012-07-13;0;100;27.8;24.3;22.3;93;1.733333;
2012-07-14;5.8;10.2;29.7;26.32;22.1;77.75;2.733333;
2012-07-15;8.5;1.2;29.4;25.3;23.1;80;2.4;
2012-07-16;9.2;0;29.7;25.6;21.1;78.5;2.166667;
2012-07-17;7;1.4;29;24.54;21.7;87.25;2.366667;
2012-07-18;7.8;19.4;29;25.82;22.5;76.75;3.366667;
2012-07-19;9.3;0;29.6;25.94;22.7;73;2.466667;
2012-07-20;9.8;0;29.8;25.62;21.5;78.5;2.733333;
2012-07-21;8.7;1;29.4;25.86;21.7;78.5;3.3;
2012-07-22;5.3;.2;29.6;25.58;22.5;74.75;2.333333;
2012-07-23;8.2;13.2;29.2;24.48;21.8;79.25;3.766667;
2012-07-24;9.2;0;29.4;25.78;21.5;79.75;3.066667;
2012-07-25;9.4;.6;29.4;26.1;23.5;72.25;3.7;
2012-07-26;8.1;1.2;29.2;25.46;21.5;78.5;2.566667;
2012-07-27;3.6;17.8;28.2;25.38;23.1;84.75;3.4;
2012-07-28;9.3;1.2;29;26.02;22.9;69.25;3.333333;
2012-07-29;8.7;0;28.8;25.34;21.5;70.75;3.7;
2012-07-30;8.3;1.2;29;25.74;22.9;69.5;2.566667;
2012-07-31;9.2;0;29;26.26;24.9;70;4.066667;
2012-08-01;6.5;.6;28.8;25.54;22.9;76;3.666667;
2012-08-02;9.1;5;29;24.7;21.9;79.5;2.733333;
2012-08-03;6.8;.4;29;24.46;21.1;79;2.933333;
2012-08-04;8.2;.3;29;24.7;20.9;72.75;3.366667;
2012-08-05;9.7;0;29.6;25.26;20.5;72.25;2.2;
2012-08-06;9.1;0;29.4;25.74;20.3;74.25;2.866667;
2012-08-07;10.1;0;29.8;25.94;23.1;77.25;3.6;
2012-08-08;7.6;0;29.8;25.14;22.5;84.75;3.6;
2012-08-09;8.3;5.2;29;24.9;21.7;75;3.466667;
2012-08-10;8.1;.5;28.4;24.66;21.3;78;3.066667;
2012-08-11;9.3;2.6;29.7;25.16;20.3;69.5;3.4;
2012-08-12;3.1;.5;28.4;24.9;21.9;76.5;3.3;
2012-08-13;.8;5.3;28;24.58;22.5;83.75;4.1;
2012-08-14;7.3;7.2;28.9;24.76;21.9;81.75;2.266667;
2012-08-15;9.2;3.8;29.2;25.8;22.8;70.75;3.733333;
2012-08-16;9;1;29.2;26.34;24.1;72.75;4.233333;
2012-08-17;2.2;3.9;27.6;23.54;22.1;92.5;1.966667;
2012-08-18;8.4;25.6;28.4;24.14;20.5;77;3.466667;
2012-08-19;9.2;.8;29;24.22;20.9;80;3.466667;
2012-08-20;9.3;1.8;29;25.46;21.1;74.25;3.6;
2012-08-21;8.2;2.6;28.8;25.58;21.7;75.75;3.2;
2012-08-22;9.3;0;29;25.38;22.1;70.75;3.2;
2012-08-23;9.5;4.4;28.6;25.38;22.3;71.25;3.866667;
2012-08-24;9.2;3.4;28.7;25.12;21.1;69.75;3.266667;
2012-08-25;3.6;.3;28.8;25.14;20.5;77;3.7;
2012-08-26;9.7;5.2;29.2;25.58;21.5;77.75;3.066667;
2012-08-27;9.9;.1;29.7;26.18;23;75.5;4.4;
2012-08-28;9.7;.6;29.7;26.12;23.9;74.25;3.8;
2012-08-29;9.9;0;29.2;25.86;22.1;71.25;2.866667;
2012-08-30;10;0;29;25.54;21.1;72.75;2.766667;
2012-08-31;9.9;0;29.7;25.92;21.9;68.5;3.6;
2012-09-01;2.1;4;27.4;23.94;21.3;84.5;2.866667;
2012-09-02;8.1;1.6;29;25.58;22.3;70.75;3.766667;
2012-09-03;7.3;0;29.2;25.38;23.7;71.25;2.733333;
2012-09-04;5.7;.4;29.7;25.4;22.1;77;3.2;
2012-09-05;3.1;4.8;28;24.3;21.9;79.75;3.633333;
2012-09-06;5.8;11.8;28.6;24.58;22.5;75.75;2.5;
2012-09-07;6.5;0;29.3;25.64;20.7;63.25;3.666667;
2012-09-08;8.9;1.2;29.7;25.68;21.1;74.25;4.133333;
2012-09-09;7.1;.1;29.4;26.54;24.7;76.25;3.866667;
2012-09-10;9.1;0;29.6;26.58;24.1;71;2.8;
2012-09-11;6.1;2.6;29;26.22;22.1;77;3.066667;
2012-09-12;7.5;2.5;29.4;25.98;22.7;76.5;3.2;
2012-09-13;9.1;0;29.6;26.22;22.5;71;3.4;
2012-09-14;9.5;0;30;26.02;21.5;67;3.133333;
2012-09-15;9.1;0;30.2;25.78;21.9;69.75;3.966667;
2012-09-16;2.3;1;29.4;26.14;22.5;75.5;2.966667;
2012-09-17;.8;1.3;27.2;25.7;24.1;83;3.4;
2012-09-18;5.1;4.2;29.4;26.18;24.1;74;3.566667;
2012-09-19;9.4;.4;30;26.44;24.4;71;3;
2012-09-20;8.3;0;29;25.46;20.9;74.5;2.366667;
2012-09-21;7.7;0;29.8;27.02;25.1;72.25;2.433333;
2012-09-22;9.4;0;30;27.22;25.3;71.5;2.233333;
2012-09-23;8.3;0;30;27.08;25;69;3.1;
2012-09-24;9.3;0;31;26.94;24.7;63.25;3.866667;
2012-09-25;6;0;29.6;25.82;21.7;75.5;3.066667;
2012-09-26;8.7;.8;30;26.94;23.9;75.25;2.533333;
2012-09-27;9.3;0;29.6;27.06;25.5;73;3.133333;
2012-09-28;9;0;29.6;26.74;24.9;69;3.466667;
2012-09-29;8.6;0;30.6;26.58;24.3;65.75;3.866667;
2012-09-30;9.8;0;29.8;26.02;21.7;65.5;3.033333;
2012-10-01;9.1;0;29.6;26.1;21.5;68.5;3.8;
2012-10-02;5.3;4.2;29.3;25.44;22.9;78.5;3.566667;
2012-10-03;9.6;3;30;26.66;23.3;70.5;2.966667;
2012-10-04;9.7;0;29.4;26.62;24.9;63;3.466667;
2012-10-05;8.2;0;29.6;26.46;24.5;66;3.8;
2012-10-06;3.8;.4;29.6;26.78;24.3;72.25;3.466667;
2012-10-07;7.9;2.2;29.8;26.58;24.7;76.25;4.266667;
2012-10-08;2;1;27.8;25.5;23.7;71.75;3.266667;
2012-10-09;9.5;1.8;29.6;26.38;22.9;70.25;3.166667;
2012-10-10;8.1;0;29.8;26.26;24.3;78.5;2.8;
2012-10-11;5.3;11;29.4;26.38;23.3;78.5;2.633333;
2012-10-12;9.6;.3;30;27.18;25.3;71.75;1.9;
2012-10-13;8.5;4;29.6;26.38;23.3;68;2.6;
2012-10-14;5.7;.4;29.2;26.34;23.3;71;3.2;
2012-10-15;9.4;.4;29.8;26.62;23.5;71.5;3.1;
2012-10-16;9.2;0;30.2;27.3;25.1;74.25;3.533333;
2012-10-17;8;0;30;27.26;25.7;70.75;3.633333;
2012-10-18;6.9;0;30.2;26.66;24.1;72.5;2.866667;
2012-10-19;7.5;0;30.5;27.36;24.9;73.5;3.833333;
2012-10-20;6.8;0;30.2;27.22;25.1;66;3.033333;
2012-10-21;6.2;1.2;29.8;26.82;24.3;76.5;3.266667;
2012-10-22;8.5;.2;30.6;27.46;24.7;73;3.2;
2012-10-23;10.1;0;30.4;27.3;25.3;70.5;3.433333;
2012-10-24;9.5;0;29.6;26.7;25.1;76.25;2.866667;
2012-10-25;10.6;0;30.8;27.7;25.3;65.75;3.366667;
2012-10-26;6.2;0;30.4;27.52;25.2;69.5;3.266667;
2012-10-27;9.9;0;30.4;27.18;25.1;71.75;3.966667;
2012-10-28;8.6;.4;30.2;26.78;24.1;67.75;2.466667;
2012-10-29;null;0;30.2;27.3;25.7;70;2.066667;
2012-10-30;8.7;0;30.3;27.24;25.3;71.75;2.633333;
2012-10-31;9.6;0;29.8;27.34;25.7;70.5;2.166667;
2012-11-01;10.6;0;30.7;27.68;25.5;73.25;2.333333;
2012-11-02;9.8;0;30.3;27.6;25.9;71;2.333333;
2012-11-03;9.3;0;31;27.36;23.8;76;1.966667;
2012-11-04;9;0;30.4;27.66;26.1;71.5;2.533333;
2012-11-05;9.4;0;30.4;27.42;23.7;68.75;1.866667;
2012-11-06;9.4;0;30.8;27.86;25.9;67.5;2.633333;
2012-11-07;6.6;0;29.8;27.46;26.1;69;2.633333;
2012-11-08;5.4;0;30;26.74;25.5;72;1.933333;
2012-11-09;4.3;0;30.2;27.3;25.3;66.5;1.966667;
2012-11-10;9.6;0;30.4;27.42;25.7;66.5;2.233333;
2012-11-11;10.2;0;32;28.02;25.7;68.25;3.033333;
2012-11-12;10;0;31;28.1;26.1;66.25;3.4;
2012-11-13;6.4;0;30.3;27.4;25.9;70.25;2.133333;
2012-11-14;10.2;.3;30.6;27.58;25.7;71.25;2.066667;
2012-11-15;9;.2;30.2;27.22;25.7;71.25;1.733333;
2012-11-16;9.5;.3;30.8;27.22;22.9;71.5;2.166667;
2012-11-17;9.8;0;31.8;28.34;26.1;69.5;2;
2012-11-18;9.9;0;30.6;27.9;26.3;72;3.033333;
2012-11-19;9.7;0;31.5;28.12;25.5;72.5;3.2;
2012-11-20;8.6;0;31;28.02;26.3;72.5;2.633333;
2012-11-21;8.1;0;29.9;27.64;25.9;70.25;1.9;
2012-11-22;10.4;.2;30.8;28.02;26.1;72.25;2.766667;
2012-11-23;6.9;0;30.8;27.86;26.3;72.75;3.2;
2012-11-24;10.2;0;30.6;28.06;26.1;71.5;2.633333;
2012-11-25;10.3;0;31;28.26;26.3;72.25;1.866667;
2012-11-26;10.2;0;31;27.86;25.1;72.5;2.7;
2012-11-27;10;0;31;27.8;25.8;69;2.533333;
2012-11-28;9.1;0;30.8;27.98;26.3;71.25;2.266667;
2012-11-29;8.7;0;31;27.86;26.3;71.25;2.166667;
2012-11-30;10.1;1;30.6;27.86;25.9;70.5;2.6;
2012-12-01;7.5;.5;30.3;27.64;26.1;73.25;2.633333;
2012-12-02;3.7;1.6;29.6;27.34;25.9;79.5;2.3;
2012-12-03;7.2;.8;30.5;27.68;26.1;71.25;2.066667;
2012-12-04;9;0;30.6;27.82;25.5;72;2.4;
2012-12-05;8.1;0;30.8;27.78;26.3;71.5;2.966667;
2012-12-06;10.2;0;31;27.98;26.1;69.25;2.9;
2012-12-07;9.6;0;30.9;28.04;26.3;70.75;2.2;
2012-12-08;6.3;0;31.2;27.94;26.5;75.5;2.7;
2012-12-09;8.4;0;30.6;27.94;26.3;71.75;2.3;
2012-12-10;9.6;0;30.6;28.06;26.3;70.25;2.233333;
2012-12-11;9.7;0;30.8;28.22;26.5;70.5;2.2;
2012-12-12;9.4;1.4;30.8;28.14;26.5;75;2.3;
2012-12-13;9.9;0;31;28.22;26.3;72;2.633333;
2012-12-14;8.7;0;31.4;28.34;26.5;73.25;2.666667;
2012-12-15;7.3;0;31;27.94;26.5;74.25;3.4;
2012-12-16;6.5;1;30.6;27.58;26.1;78.75;1.966667;
2012-12-17;8.8;2;31.1;28.2;26.5;74;2.766667;
2012-12-18;8.1;0;31.2;28.26;26.5;76.25;2.533333;
2012-12-19;9.4;0;31;28.26;26.7;73.5;3.033333;
2012-12-20;9.6;0;31.2;28.38;26.7;69.75;2.866667;
2012-12-21;9.9;0;31;28.26;26.7;71.25;3.3;
2012-12-22;9.5;0;31;28.34;26.5;73.75;2.666667;
2012-12-23;9.6;0;31.2;28.38;26.7;72.5;3.166667;
2012-12-24;6.6;0;31.4;28.42;26.5;67.75;2.766667;
2012-12-25;9.6;0;31;27.98;24.3;69.25;2.033333;
2012-12-26;9.4;0;30.8;28.3;26.7;70.5;2.766667;
2012-12-27;9.6;.2;30.8;28.1;26.1;72;2.733333;
2012-12-28;9.1;0;31.2;28.54;26.7;73.25;2.466667;
2012-12-29;8.2;0;31.2;28.58;26.7;66.5;3.3;
2012-12-30;9.7;0;31;28.46;26.7;70.25;2.766667;
2012-12-31;8.4;0;31.4;28.1;26.3;75.25;3.733333;
2013-01-01;4.9;1.3;31.2;28.02;26.1;75;2.966667;
2013-01-02;3.9;2;31;27.42;24.9;81.25;2.966667;
2013-01-03;6.8;11.4;31.2;27.5;25.1;80;2.733333;
2013-01-04;8.5;4.4;31;27.94;24.9;75;2.966667;
2013-01-05;9.4;2.8;31;28.34;26.3;72.75;2.466667;
2013-01-06;9.1;0;31.4;28.54;26.9;70.5;3.633333;
2013-01-07;10;1;31;28.18;25.5;71.75;3.066667;
2013-01-08;10;.5;31.2;28.3;26.3;70.25;3.566667;
2013-01-09;8.5;0;31;28.46;27.1;70.25;3.066667;
2013-01-10;10.2;0;31;28.14;26.5;70;2.8;
2013-01-11;10.4;0;31.4;28.5;26.3;70.75;2.8;
2013-01-12;5.7;.4;31.4;27.7;25.5;76.75;4.033333;
2013-01-13;8.4;3;30.8;27.42;25.7;83.75;3.066667;
2013-01-14;4;7.2;29.8;27.58;25.5;79.25;2.566667;
2013-01-15;9.7;.2;30.4;27.78;26.1;75.25;2.533333;
2013-01-16;7.6;.3;31.2;28.46;26.3;73.75;3.2;
2013-01-17;9.4;.3;31.2;28.74;26.5;72.75;2.233333;
2013-01-18;8.3;0;31.2;28.44;26;75.75;2.366667;
2013-01-19;9.1;16.2;31;28.06;24.3;76.25;1.833333;
2013-01-20;7.8;0;31.4;28.7;26.9;75.75;2.1;
2013-01-21;8.3;.1;31.4;28.68;27;78.75;2.366667;
2013-01-22;10.2;0;31.2;28.62;26.9;67.5;2.2;
2013-01-23;9.9;0;31.2;28.46;26.7;71.75;2.133333;
2013-01-24;9.6;0;31.4;28.58;26.9;69.25;2.366667;
2013-01-25;9.8;0;31.6;28.3;25.5;67.75;2.366667;
2013-01-26;9.4;0;31.4;28.5;25.3;65.5;2.566667;
2013-01-27;10.5;0;31.9;28.6;26.7;66.25;1.5;
2013-01-28;10.5;0;31.6;28.62;26.7;66.75;2.833333;
2013-01-29;9.5;0;31.8;28.14;24.1;70.75;2.4;
2013-01-30;9.7;.2;31.9;28.4;24.9;68.25;2.733333;
